tag_pk 	tag_title 	variable_phv 	variable_full_accession 	dataset_full_accession 	study_full_accession 	study_name 	study_phs 	study_version 	created 	modified 	variable_name	variable_description
74	Medication/supplement use	113164	phv00113164.v2.p2	pht001571.v2.p2	phs000285.v3.p2	Coronary Artery Risk Development in Young Adults (CARDIA) Study - Cohort	285	3	2018-08-17 18:35:28+00:00	2018-08-17 18:35:28+00:00 	A09MDTMO	MONTHS USED MEDICATION
74	Medication/supplement use	113163	phv00113163.v2.p2	pht001571.v2.p2	phs000285.v3.p2	Coronary Artery Risk Development in Young Adults (CARDIA) Study - Cohort	285	3	2018-08-17 18:35:36+00:00	2018-08-17 18:35:36+00:00 	A09MDTYR	YEARS USED MEDICATION
74	Medication/supplement use	113162	phv00113162.v2.p2	pht001571.v2.p2	phs000285.v3.p2	Coronary Artery Risk Development in Young Adults (CARDIA) Study - Cohort	285	3	2018-08-17 18:35:43+00:00	2018-08-17 18:35:43+00:00 	A09MDLUS	TIME SINCE LAST USED MEDICATION
74	Medication/supplement use	123028	phv00123028.v1.p1	pht001902.v1.p1	phs000284.v1.p1	Cleveland Family Study	284	1	2018-08-17 19:56:35+00:00	2018-08-17 19:56:35+00:00 	bpmedx	Meds: Self-report of BP medication use or on specified BP medication
74	Medication/supplement use	123030	phv00123030.v1.p1	pht001902.v1.p1	phs000284.v1.p1	Cleveland Family Study	284	1	2018-08-17 19:56:44+00:00	2018-08-17 19:56:44+00:00 	statins	Meds: Use of cholesterol lowering drugs (chollowd, othchldr)
74	Medication/supplement use	123031	phv00123031.v1.p1	pht001902.v1.p1	phs000284.v1.p1	Cleveland Family Study	284	1	2018-08-17 19:56:51+00:00	2018-08-17 19:56:51+00:00 	aspirintherapy	Meds: aspirin 4-7 days/wk
74	Medication/supplement use	123032	phv00123032.v1.p1	pht001902.v1.p1	phs000284.v1.p1	Cleveland Family Study	284	1	2018-08-17 19:56:58+00:00	2018-08-17 19:56:58+00:00 	inflmed	Meds: anti-inflammatory meds (ibubrofen, celebrex, oral steroids)
74	Medication/supplement use	123033	phv00123033.v1.p1	pht001902.v1.p1	phs000284.v1.p1	Cleveland Family Study	284	1	2018-08-17 19:57:06+00:00	2018-08-17 19:57:06+00:00 	othregmd	Specify other regular medicine
74	Medication/supplement use	123034	phv00123034.v1.p1	pht001902.v1.p1	phs000284.v1.p1	Cleveland Family Study	284	1	2018-08-17 19:57:13+00:00	2018-08-17 19:57:13+00:00 	psychmeds	Meds: Anit-depressant or anti-anxiety medications
74	Medication/supplement use	123035	phv00123035.v1.p1	pht001902.v1.p1	phs000284.v1.p1	Cleveland Family Study	284	1	2018-08-17 19:57:20+00:00	2018-08-17 19:57:20+00:00 	hrtx	Meds: Hormone Replacement Therapy
74	Medication/supplement use	123036	phv00123036.v1.p1	pht001902.v1.p1	phs000284.v1.p1	Cleveland Family Study	284	1	2018-08-17 19:57:51+00:00	2018-08-17 19:57:51+00:00 	prescpap	Ever prescribed CPAP
74	Medication/supplement use	123037	phv00123037.v1.p1	pht001902.v1.p1	phs000284.v1.p1	Cleveland Family Study	284	1	2018-08-17 19:57:58+00:00	2018-08-17 19:57:58+00:00 	regcpap	Current regular use of CPAP (at least 50% of time)
74	Medication/supplement use	123157	phv00123157.v1.p1	pht001902.v1.p1	phs000284.v1.p1	Cleveland Family Study	284	1	2018-08-17 20:05:25+00:00	2018-08-17 20:05:25+00:00 	BPMEDYR	73 Blood pressure medicine in last year (L)
74	Medication/supplement use	123158	phv00123158.v1.p1	pht001902.v1.p1	phs000284.v1.p1	Cleveland Family Study	284	1	2018-08-17 20:05:31+00:00	2018-08-17 20:05:31+00:00 	BPMED3DY	73 Blood pressure meds in last 3 days (L)
74	Medication/supplement use	123159	phv00123159.v1.p1	pht001902.v1.p1	phs000284.v1.p1	Cleveland Family Study	284	1	2018-08-17 20:05:37+00:00	2018-08-17 20:05:37+00:00 	ASTHPLYR	73 Breathing pills in last yr (L)
74	Medication/supplement use	123160	phv00123160.v1.p1	pht001902.v1.p1	phs000284.v1.p1	Cleveland Family Study	284	1	2018-08-17 20:05:44+00:00	2018-08-17 20:05:44+00:00 	ASTPL3DY	73 Breathing pills in last 3 days (L)
74	Medication/supplement use	123161	phv00123161.v1.p1	pht001902.v1.p1	phs000284.v1.p1	Cleveland Family Study	284	1	2018-08-17 20:05:50+00:00	2018-08-17 20:05:50+00:00 	ASTHSPYR	73 Breathing sprays in last yr (L)
74	Medication/supplement use	123162	phv00123162.v1.p1	pht001902.v1.p1	phs000284.v1.p1	Cleveland Family Study	284	1	2018-08-17 20:06:29+00:00	2018-08-17 20:06:29+00:00 	ASTSP3DY	73 Breathing spray in last 3 days (L)
74	Medication/supplement use	123163	phv00123163.v1.p1	pht001902.v1.p1	phs000284.v1.p1	Cleveland Family Study	284	1	2018-08-17 20:06:36+00:00	2018-08-17 20:06:36+00:00 	HRTPLYR	73 Heart pills in last yr (L)
74	Medication/supplement use	123164	phv00123164.v1.p1	pht001902.v1.p1	phs000284.v1.p1	Cleveland Family Study	284	1	2018-08-17 20:06:42+00:00	2018-08-17 20:06:42+00:00 	HRTPL3DY	73 Heart pills in last 3 days (L)
74	Medication/supplement use	123165	phv00123165.v1.p1	pht001902.v1.p1	phs000284.v1.p1	Cleveland Family Study	284	1	2018-08-17 20:13:33+00:00	2018-08-17 20:13:33+00:00 	H2OPILYR	73 Water pills in last yr (L)
74	Medication/supplement use	123166	phv00123166.v1.p1	pht001902.v1.p1	phs000284.v1.p1	Cleveland Family Study	284	1	2018-08-17 20:13:38+00:00	2018-08-17 20:13:38+00:00 	H2OPL3DY	73 Water pills in last 3 days (L)
74	Medication/supplement use	123167	phv00123167.v1.p1	pht001902.v1.p1	phs000284.v1.p1	Cleveland Family Study	284	1	2018-08-17 20:13:44+00:00	2018-08-17 20:13:44+00:00 	SLPPILYR	73 Sleeping pills in last yr (L)
74	Medication/supplement use	123168	phv00123168.v1.p1	pht001902.v1.p1	phs000284.v1.p1	Cleveland Family Study	284	1	2018-08-17 20:13:51+00:00	2018-08-17 20:13:51+00:00 	SLPPL3DY	73 Sleep pills in last 3 days (L)
74	Medication/supplement use	123169	phv00123169.v1.p1	pht001902.v1.p1	phs000284.v1.p1	Cleveland Family Study	284	1	2018-08-17 20:14:01+00:00	2018-08-17 20:14:01+00:00 	NASDECYR	73 Antihistamines in last yr (L)
74	Medication/supplement use	123170	phv00123170.v1.p1	pht001902.v1.p1	phs000284.v1.p1	Cleveland Family Study	284	1	2018-08-17 20:14:08+00:00	2018-08-17 20:14:08+00:00 	NASDC3DY	73 Antihistamines in last 3 days (L)
74	Medication/supplement use	123171	phv00123171.v1.p1	pht001902.v1.p1	phs000284.v1.p1	Cleveland Family Study	284	1	2018-08-17 20:14:15+00:00	2018-08-17 20:14:15+00:00 	THYRMDYR	73 Thyroid medicines in last yr (L)
74	Medication/supplement use	113670	phv00113670.v2.p2	pht001584.v2.p2	phs000285.v3.p2	Coronary Artery Risk Development in Young Adults (CARDIA) Study - Cohort	285	3	2018-08-17 21:05:35+00:00	2018-08-17 21:05:35+00:00 	A21MED	PT USES CARDIOVASCULAR MEDICATIONS. Q 6
74	Medication/supplement use	123172	phv00123172.v1.p1	pht001902.v1.p1	phs000284.v1.p1	Cleveland Family Study	284	1	2018-08-17 21:42:43+00:00	2018-08-17 21:42:43+00:00 	THYRM3DY	73 Thyroid meds in last 3 days (L)
74	Medication/supplement use	123173	phv00123173.v1.p1	pht001902.v1.p1	phs000284.v1.p1	Cleveland Family Study	284	1	2018-08-17 21:42:49+00:00	2018-08-17 21:42:49+00:00 	TRANQUYR	73 Tranquilizers  in last yr (L)
74	Medication/supplement use	123174	phv00123174.v1.p1	pht001902.v1.p1	phs000284.v1.p1	Cleveland Family Study	284	1	2018-08-17 21:42:56+00:00	2018-08-17 21:42:56+00:00 	TRANQ3DY	73 Tranquilizers in last 3 days (L)
74	Medication/supplement use	123175	phv00123175.v1.p1	pht001902.v1.p1	phs000284.v1.p1	Cleveland Family Study	284	1	2018-08-17 21:44:46+00:00	2018-08-17 21:44:46+00:00 	PROGYR	73 Progesterone  in last yr (L)
74	Medication/supplement use	123176	phv00123176.v1.p1	pht001902.v1.p1	phs000284.v1.p1	Cleveland Family Study	284	1	2018-08-17 21:44:51+00:00	2018-08-17 21:44:51+00:00 	PROG3DY	73 Progesterone in last 3 days (L)
74	Medication/supplement use	123177	phv00123177.v1.p1	pht001902.v1.p1	phs000284.v1.p1	Cleveland Family Study	284	1	2018-08-17 21:44:57+00:00	2018-08-17 21:44:57+00:00 	STIMYR	73 Stimulants  in last yr (L)
74	Medication/supplement use	123178	phv00123178.v1.p1	pht001902.v1.p1	phs000284.v1.p1	Cleveland Family Study	284	1	2018-08-17 21:45:03+00:00	2018-08-17 21:45:03+00:00 	STIM3DY	73 Stimulants in last 3 days (L)
74	Medication/supplement use	123179	phv00123179.v1.p1	pht001902.v1.p1	phs000284.v1.p1	Cleveland Family Study	284	1	2018-08-17 21:45:08+00:00	2018-08-17 21:45:08+00:00 	ACETAMON	74 Last month have you used acetaminophen
74	Medication/supplement use	123180	phv00123180.v1.p1	pht001902.v1.p1	phs000284.v1.p1	Cleveland Family Study	284	1	2018-08-17 21:45:14+00:00	2018-08-17 21:45:14+00:00 	ACETADAY	74 How many days per week do you take acetaminophen
74	Medication/supplement use	123181	phv00123181.v1.p1	pht001902.v1.p1	phs000284.v1.p1	Cleveland Family Study	284	1	2018-08-17 21:45:20+00:00	2018-08-17 21:45:20+00:00 	ACETAMNO	74 On average, how many tablets acetaminophen taken
74	Medication/supplement use	123182	phv00123182.v1.p1	pht001902.v1.p1	phs000284.v1.p1	Cleveland Family Study	284	1	2018-08-17 21:45:52+00:00	2018-08-17 21:45:52+00:00 	BABYAMON	74 Last month have you taken baby aspirin
74	Medication/supplement use	123183	phv00123183.v1.p1	pht001902.v1.p1	phs000284.v1.p1	Cleveland Family Study	284	1	2018-08-17 21:45:59+00:00	2018-08-17 21:45:59+00:00 	BABYADAY	74 How many days per week taken baby aspirin
74	Medication/supplement use	123184	phv00123184.v1.p1	pht001902.v1.p1	phs000284.v1.p1	Cleveland Family Study	284	1	2018-08-17 21:46:05+00:00	2018-08-17 21:46:05+00:00 	BABYASNO	74 On average how many baby aspirin taken
74	Medication/supplement use	123185	phv00123185.v1.p1	pht001902.v1.p1	phs000284.v1.p1	Cleveland Family Study	284	1	2018-08-17 21:46:12+00:00	2018-08-17 21:46:12+00:00 	ASPIRMON	74 Last month have you used aspirin
74	Medication/supplement use	123186	phv00123186.v1.p1	pht001902.v1.p1	phs000284.v1.p1	Cleveland Family Study	284	1	2018-08-17 21:46:18+00:00	2018-08-17 21:46:18+00:00 	ASPIRDAY	74 How many days per week do you take aspirin
74	Medication/supplement use	123187	phv00123187.v1.p1	pht001902.v1.p1	phs000284.v1.p1	Cleveland Family Study	284	1	2018-08-17 21:46:23+00:00	2018-08-17 21:46:23+00:00 	ASPRINNO	74 On average how many aspirin taken
74	Medication/supplement use	123188	phv00123188.v1.p1	pht001902.v1.p1	phs000284.v1.p1	Cleveland Family Study	284	1	2018-08-17 21:46:29+00:00	2018-08-17 21:46:29+00:00 	IBUPRMON	74 Last month have you used ibuprofen
74	Medication/supplement use	123189	phv00123189.v1.p1	pht001902.v1.p1	phs000284.v1.p1	Cleveland Family Study	284	1	2018-08-17 21:46:35+00:00	2018-08-17 21:46:35+00:00 	IBUPRDAY	74 Days per week ibuprofen taken
74	Medication/supplement use	123190	phv00123190.v1.p1	pht001902.v1.p1	phs000284.v1.p1	Cleveland Family Study	284	1	2018-08-17 21:46:41+00:00	2018-08-17 21:46:41+00:00 	IBUPRONO	74 On average how many ibuprofen taken
74	Medication/supplement use	123191	phv00123191.v1.p1	pht001902.v1.p1	phs000284.v1.p1	Cleveland Family Study	284	1	2018-08-17 21:46:46+00:00	2018-08-17 21:46:46+00:00 	NOMULVIT	74 How many multi-vitamins do you take per week?
74	Medication/supplement use	123192	phv00123192.v1.p1	pht001902.v1.p1	phs000284.v1.p1	Cleveland Family Study	284	1	2018-08-17 21:47:07+00:00	2018-08-17 21:47:07+00:00 	ALLBEEC	74 Mult Vit: Allbee + C
74	Medication/supplement use	123193	phv00123193.v1.p1	pht001902.v1.p1	phs000284.v1.p1	Cleveland Family Study	284	1	2018-08-17 21:47:13+00:00	2018-08-17 21:47:13+00:00 	CENTSENT	74 Mult Vit: Centrum, Century, Sentury
74	Medication/supplement use	123194	phv00123194.v1.p1	pht001902.v1.p1	phs000284.v1.p1	Cleveland Family Study	284	1	2018-08-17 21:47:19+00:00	2018-08-17 21:47:19+00:00 	ONEADAYE	74 Mult Vit: One A Day Essential
74	Medication/supplement use	123195	phv00123195.v1.p1	pht001902.v1.p1	phs000284.v1.p1	Cleveland Family Study	284	1	2018-08-17 21:47:24+00:00	2018-08-17 21:47:24+00:00 	THERAGRM	74 Mult Vit: Theragran
74	Medication/supplement use	123196	phv00123196.v1.p1	pht001902.v1.p1	phs000284.v1.p1	Cleveland Family Study	284	1	2018-08-17 21:47:33+00:00	2018-08-17 21:47:33+00:00 	CALIT600	74 Mult Vit: Calitrate 600
74	Medication/supplement use	123197	phv00123197.v1.p1	pht001902.v1.p1	phs000284.v1.p1	Cleveland Family Study	284	1	2018-08-17 21:47:38+00:00	2018-08-17 21:47:38+00:00 	CENTSILV	74 Mult Vit: Centrum Silver
74	Medication/supplement use	123198	phv00123198.v1.p1	pht001902.v1.p1	phs000284.v1.p1	Cleveland Family Study	284	1	2018-08-17 21:47:44+00:00	2018-08-17 21:47:44+00:00 	ONEADAYM	74 Mult Vit: One A Day Maximum
74	Medication/supplement use	123199	phv00123199.v1.p1	pht001902.v1.p1	phs000284.v1.p1	Cleveland Family Study	284	1	2018-08-17 21:47:49+00:00	2018-08-17 21:47:49+00:00 	THERAGMM	74 Mult Vit: Theragram M
74	Medication/supplement use	123200	phv00123200.v1.p1	pht001902.v1.p1	phs000284.v1.p1	Cleveland Family Study	284	1	2018-08-17 21:47:55+00:00	2018-08-17 21:47:55+00:00 	CVSDAILY	74 Mult Vit: VS Daily
74	Medication/supplement use	123201	phv00123201.v1.p1	pht001902.v1.p1	phs000284.v1.p1	Cleveland Family Study	284	1	2018-08-17 21:48:01+00:00	2018-08-17 21:48:01+00:00 	FORNU100	74 Mult Vit: Formula 100, Nutri-100
74	Medication/supplement use	123202	phv00123202.v1.p1	pht001902.v1.p1	phs000284.v1.p1	Cleveland Family Study	284	1	2018-08-17 21:48:42+00:00	2018-08-17 21:48:42+00:00 	ONEADAYW	74 Mult Vit: One A Day Womens
74	Medication/supplement use	123203	phv00123203.v1.p1	pht001902.v1.p1	phs000284.v1.p1	Cleveland Family Study	284	1	2018-08-17 21:48:47+00:00	2018-08-17 21:48:47+00:00 	UNICAP	74 Mult Vit: Unicap
74	Medication/supplement use	123204	phv00123204.v1.p1	pht001902.v1.p1	phs000284.v1.p1	Cleveland Family Study	284	1	2018-08-17 21:48:54+00:00	2018-08-17 21:48:54+00:00 	CVSMINER	74 Mult Vit: CVS Daily w Minerals
74	Medication/supplement use	123205	phv00123205.v1.p1	pht001902.v1.p1	phs000284.v1.p1	Cleveland Family Study	284	1	2018-08-17 21:48:59+00:00	2018-08-17 21:48:59+00:00 	HEALTPAC	74 Mult Vit: Health Balance Daily Pack
74	Medication/supplement use	123206	phv00123206.v1.p1	pht001902.v1.p1	phs000284.v1.p1	Cleveland Family Study	284	1	2018-08-17 21:49:04+00:00	2018-08-17 21:49:04+00:00 	PROTEGRA	74 Mult Vit: Protegra
74	Medication/supplement use	123207	phv00123207.v1.p1	pht001902.v1.p1	phs000284.v1.p1	Cleveland Family Study	284	1	2018-08-17 21:49:09+00:00	2018-08-17 21:49:09+00:00 	UNICAPM	74 Mult Vit: Unicap-M
74	Medication/supplement use	123208	phv00123208.v1.p1	pht001902.v1.p1	phs000284.v1.p1	Cleveland Family Study	284	1	2018-08-17 21:49:14+00:00	2018-08-17 21:49:14+00:00 	CVSPROVI	74 Mult Vit: CVS Pro-Vite
74	Medication/supplement use	123209	phv00123209.v1.p1	pht001902.v1.p1	phs000284.v1.p1	Cleveland Family Study	284	1	2018-08-17 21:49:19+00:00	2018-08-17 21:49:19+00:00 	HDFORWPL	74 Mult Vit: Healthy Direction Forward Plus
74	Medication/supplement use	123210	phv00123210.v1.p1	pht001902.v1.p1	phs000284.v1.p1	Cleveland Family Study	284	1	2018-08-17 21:49:25+00:00	2018-08-17 21:49:25+00:00 	SHAKLEE	74 Mult Vit: Shaklee Vita-Lea
74	Medication/supplement use	123211	phv00123211.v1.p1	pht001902.v1.p1	phs000284.v1.p1	Cleveland Family Study	284	1	2018-08-17 21:49:31+00:00	2018-08-17 21:49:31+00:00 	UNICAPSR	74 Mult Vit: Unicap Senior
74	Medication/supplement use	123229	phv00123229.v1.p1	pht001902.v1.p1	phs000284.v1.p1	Cleveland Family Study	284	1	2018-08-17 21:50:05+00:00	2018-08-17 21:50:05+00:00 	FOLDOSDY	74 Folic acid dose per day
74	Medication/supplement use	123228	phv00123228.v1.p1	pht001902.v1.p1	phs000284.v1.p1	Cleveland Family Study	284	1	2018-08-17 21:50:11+00:00	2018-08-17 21:50:11+00:00 	FOLICACD	74 Do you take Folic Acid?
74	Medication/supplement use	123227	phv00123227.v1.p1	pht001902.v1.p1	phs000284.v1.p1	Cleveland Family Study	284	1	2018-08-17 21:50:17+00:00	2018-08-17 21:50:17+00:00 	YOUVITIR	74 Does your multivitamin include iron?
74	Medication/supplement use	123226	phv00123226.v1.p1	pht001902.v1.p1	phs000284.v1.p1	Cleveland Family Study	284	1	2018-08-17 21:50:23+00:00	2018-08-17 21:50:23+00:00 	YOURVITA	74 Mult Vit: specify
74	Medication/supplement use	123225	phv00123225.v1.p1	pht001902.v1.p1	phs000284.v1.p1	Cleveland Family Study	284	1	2018-08-17 21:50:28+00:00	2018-08-17 21:50:28+00:00 	ONEDAYAP	74 Mult Vit: One A Day Antioxidant Plus
74	Medication/supplement use	123224	phv00123224.v1.p1	pht001902.v1.p1	phs000284.v1.p1	Cleveland Family Study	284	1	2018-08-17 21:50:34+00:00	2018-08-17 21:50:34+00:00 	CENTVITS	74 Mult Vit: Central Vite Select
74	Medication/supplement use	123223	phv00123223.v1.p1	pht001902.v1.p1	phs000284.v1.p1	Cleveland Family Study	284	1	2018-08-17 21:50:41+00:00	2018-08-17 21:50:41+00:00 	OCUVITPL	74 Mult Vit: Ocuvite Plus
74	Medication/supplement use	123222	phv00123222.v1.p1	pht001902.v1.p1	phs000284.v1.p1	Cleveland Family Study	284	1	2018-08-17 21:50:46+00:00	2018-08-17 21:50:46+00:00 	ZBEC	74 Mult Vit: Z-Bec
74	Medication/supplement use	123221	phv00123221.v1.p1	pht001902.v1.p1	phs000284.v1.p1	Cleveland Family Study	284	1	2018-08-17 21:50:51+00:00	2018-08-17 21:50:51+00:00 	SURBEXT	74 Mult Vit: Surbex T
74	Medication/supplement use	123220	phv00123220.v1.p1	pht001902.v1.p1	phs000284.v1.p1	Cleveland Family Study	284	1	2018-08-17 21:50:56+00:00	2018-08-17 21:50:56+00:00 	CENVITPL	74 Mult Vit: Central Vite Plus
74	Medication/supplement use	123219	phv00123219.v1.p1	pht001902.v1.p1	phs000284.v1.p1	Cleveland Family Study	284	1	2018-08-17 21:51:01+00:00	2018-08-17 21:51:01+00:00 	OCUVITE	74 Mult Vit: Ocuvite
74	Medication/supplement use	123218	phv00123218.v1.p1	pht001902.v1.p1	phs000284.v1.p1	Cleveland Family Study	284	1	2018-08-17 21:51:06+00:00	2018-08-17 21:51:06+00:00 	STRESSTB	74 Mult Vit: Stresstabs
74	Medication/supplement use	123217	phv00123217.v1.p1	pht001902.v1.p1	phs000284.v1.p1	Cleveland Family Study	284	1	2018-08-17 21:51:11+00:00	2018-08-17 21:51:11+00:00 	WOMPOWPK	74 Mult Vit: Women Power Pack
74	Medication/supplement use	123216	phv00123216.v1.p1	pht001902.v1.p1	phs000284.v1.p1	Cleveland Family Study	284	1	2018-08-17 21:51:17+00:00	2018-08-17 21:51:17+00:00 	CENTRALV	74 Mult Vit: Central Vite
74	Medication/supplement use	123215	phv00123215.v1.p1	pht001902.v1.p1	phs000284.v1.p1	Cleveland Family Study	284	1	2018-08-17 21:51:29+00:00	2018-08-17 21:51:29+00:00 	VIMIN75	74 Mult Vit: VI-MIN 75
74	Medication/supplement use	123214	phv00123214.v1.p1	pht001902.v1.p1	phs000284.v1.p1	Cleveland Family Study	284	1	2018-08-17 21:51:34+00:00	2018-08-17 21:51:34+00:00 	SOLOTRON	74 Mult Vit: Solotron for Women
74	Medication/supplement use	123213	phv00123213.v1.p1	pht001902.v1.p1	phs000284.v1.p1	Cleveland Family Study	284	1	2018-08-17 21:51:39+00:00	2018-08-17 21:51:39+00:00 	NUSKINPK	74 Mult Vit: Nuskin Life Pack
74	Medication/supplement use	123212	phv00123212.v1.p1	pht001902.v1.p1	phs000284.v1.p1	Cleveland Family Study	284	1	2018-08-17 21:51:45+00:00	2018-08-17 21:51:45+00:00 	CVSMEGML	74 Mult Vit: CVS Mega Multi
74	Medication/supplement use	114365	phv00114365.v2.p2	pht001601.v2.p2	phs000285.v3.p2	Coronary Artery Risk Development in Young Adults (CARDIA) Study - Cohort	285	3	2018-08-17 21:52:19+00:00	2018-08-17 21:52:19+00:00 	B08OTMED	TAKING OTHER PRESCRIPTION DRUGS. Q 6
74	Medication/supplement use	114364	phv00114364.v2.p2	pht001601.v2.p2	phs000285.v3.p2	Coronary Artery Risk Development in Young Adults (CARDIA) Study - Cohort	285	3	2018-08-17 21:52:25+00:00	2018-08-17 21:52:25+00:00 	B08ASMA	TAKE MEDICINE FOR ASTHMA. Q 6
74	Medication/supplement use	114363	phv00114363.v2.p2	pht001601.v2.p2	phs000285.v3.p2	Coronary Artery Risk Development in Young Adults (CARDIA) Study - Cohort	285	3	2018-08-17 21:52:33+00:00	2018-08-17 21:52:33+00:00 	B08HORMN	EVER TAKEN HORMONES EXCLUDING BCP? Q 6
74	Medication/supplement use	114362	phv00114362.v2.p2	pht001601.v2.p2	phs000285.v3.p2	Coronary Artery Risk Development in Young Adults (CARDIA) Study - Cohort	285	3	2018-08-17 21:52:40+00:00	2018-08-17 21:52:40+00:00 	B08BRTHC	EVER TAKEN BC PILLS?
74	Medication/supplement use	114361	phv00114361.v2.p2	pht001601.v2.p2	phs000285.v3.p2	Coronary Artery Risk Development in Young Adults (CARDIA) Study - Cohort	285	3	2018-08-17 21:52:47+00:00	2018-08-17 21:52:47+00:00 	B08HRMED	EVER TAKEN MEDS FOR HEART. Q 6
74	Medication/supplement use	114360	phv00114360.v2.p2	pht001601.v2.p2	phs000285.v3.p2	Coronary Artery Risk Development in Young Adults (CARDIA) Study - Cohort	285	3	2018-08-17 21:52:55+00:00	2018-08-17 21:52:55+00:00 	B08BPMED	EVER TAKEN MEDS FOR HBP. Q 6
74	Medication/supplement use	123241	phv00123241.v1.p1	pht001902.v1.p1	phs000284.v1.p1	Cleveland Family Study	284	1	2018-08-17 21:58:18+00:00	2018-08-17 21:58:18+00:00 	HORMONES	76 Ever use prescription female hormones?
74	Medication/supplement use	123243	phv00123243.v1.p1	pht001902.v1.p1	phs000284.v1.p1	Cleveland Family Study	284	1	2018-08-17 21:58:23+00:00	2018-08-17 21:58:23+00:00 	PATCHEST	76 Ever use -  patch estrogen
74	Medication/supplement use	123244	phv00123244.v1.p1	pht001902.v1.p1	phs000284.v1.p1	Cleveland Family Study	284	1	2018-08-17 21:58:28+00:00	2018-08-17 21:58:28+00:00 	VAGESTRO	76 Ever use -  vaginal estrogen
74	Medication/supplement use	123245	phv00123245.v1.p1	pht001902.v1.p1	phs000284.v1.p1	Cleveland Family Study	284	1	2018-08-17 21:58:34+00:00	2018-08-17 21:58:34+00:00 	OGEN	76 Ever use -  Ogen
74	Medication/supplement use	123246	phv00123246.v1.p1	pht001902.v1.p1	phs000284.v1.p1	Cleveland Family Study	284	1	2018-08-17 21:58:40+00:00	2018-08-17 21:58:40+00:00 	OTHESTRO	76 Ever use -  Other Estrogen
74	Medication/supplement use	123247	phv00123247.v1.p1	pht001902.v1.p1	phs000284.v1.p1	Cleveland Family Study	284	1	2018-08-17 21:58:46+00:00	2018-08-17 21:58:46+00:00 	SPECEST	76 Ever use -  Specify hormone
74	Medication/supplement use	123248	phv00123248.v1.p1	pht001902.v1.p1	phs000284.v1.p1	Cleveland Family Study	284	1	2018-08-17 21:58:51+00:00	2018-08-17 21:58:51+00:00 	PROCYCMP	76 Ever use -  Provera/Cycrin/MPA
74	Medication/supplement use	123249	phv00123249.v1.p1	pht001902.v1.p1	phs000284.v1.p1	Cleveland Family Study	284	1	2018-08-17 21:58:57+00:00	2018-08-17 21:58:57+00:00 	VAGINAL	76 Ever use -  Vaginal
74	Medication/supplement use	123250	phv00123250.v1.p1	pht001902.v1.p1	phs000284.v1.p1	Cleveland Family Study	284	1	2018-08-17 21:59:10+00:00	2018-08-17 21:59:10+00:00 	MICRONIZ	76 Ever use -  Micronized (e.g. Prometrium)
74	Medication/supplement use	123251	phv00123251.v1.p1	pht001902.v1.p1	phs000284.v1.p1	Cleveland Family Study	284	1	2018-08-17 21:59:15+00:00	2018-08-17 21:59:15+00:00 	OTHPROG	76 Ever use -  Other Progesterone
74	Medication/supplement use	123252	phv00123252.v1.p1	pht001902.v1.p1	phs000284.v1.p1	Cleveland Family Study	284	1	2018-08-17 21:59:20+00:00	2018-08-17 21:59:20+00:00 	SPECPROG	76 Ever use -  specify progesterone
74	Medication/supplement use	123253	phv00123253.v1.p1	pht001902.v1.p1	phs000284.v1.p1	Cleveland Family Study	284	1	2018-08-17 21:59:26+00:00	2018-08-17 21:59:26+00:00 	PREMPROP	76 Ever use -  Prempro (pink)
74	Medication/supplement use	123254	phv00123254.v1.p1	pht001902.v1.p1	phs000284.v1.p1	Cleveland Family Study	284	1	2018-08-17 21:59:30+00:00	2018-08-17 21:59:30+00:00 	PREMPROB	76 Ever use -  Prempro (blue)
74	Medication/supplement use	123255	phv00123255.v1.p1	pht001902.v1.p1	phs000284.v1.p1	Cleveland Family Study	284	1	2018-08-17 21:59:35+00:00	2018-08-17 21:59:35+00:00 	PREMPHAS	76 Ever use -  Premphase
74	Medication/supplement use	123256	phv00123256.v1.p1	pht001902.v1.p1	phs000284.v1.p1	Cleveland Family Study	284	1	2018-08-17 21:59:41+00:00	2018-08-17 21:59:41+00:00 	COMBIPAT	76 Ever use -  Combipatch
74	Medication/supplement use	123257	phv00123257.v1.p1	pht001902.v1.p1	phs000284.v1.p1	Cleveland Family Study	284	1	2018-08-17 21:59:46+00:00	2018-08-17 21:59:46+00:00 	FEMHRT	76 Ever use -  FemHRT
74	Medication/supplement use	123811	phv00123811.v1.p1	pht001902.v1.p1	phs000284.v1.p1	Cleveland Family Study	284	1	2018-08-21 17:56:08+00:00	2018-08-21 17:56:08+00:00 	LANYMED	PreSleep: Have you taken any medication today?
74	Medication/supplement use	123812	phv00123812.v1.p1	pht001902.v1.p1	phs000284.v1.p1	Cleveland Family Study	284	1	2018-08-21 17:56:12+00:00	2018-08-21 17:56:12+00:00 	LSEDS	PreSleep: Sedatives today?
74	Medication/supplement use	123813	phv00123813.v1.p1	pht001902.v1.p1	phs000284.v1.p1	Cleveland Family Study	284	1	2018-08-21 17:56:17+00:00	2018-08-21 17:56:17+00:00 	LSTIM	PreSleep: Stimulants today?
74	Medication/supplement use	123814	phv00123814.v1.p1	pht001902.v1.p1	phs000284.v1.p1	Cleveland Family Study	284	1	2018-08-21 17:56:21+00:00	2018-08-21 17:56:21+00:00 	LANTI	PreSleep: Antihistamines today?
